paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
024006d4c2a89f7acacc6e4438d156525b60a98f,"{'MAG': '2173248099', 'DBLP': 'journals/corr/LillicrapHPHETS15', 'ArXiv': '1509.02971', 'CorpusId': 16326763}",Continuous control with deep reinforcement learning,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1509.02971, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2542999', 'name': 'T. Lillicrap'}, {'authorId': '2323922', 'name': 'Jonathan J. Hunt'}, {'authorId': '1863250', 'name': 'A. Pritzel'}, {'authorId': '2801204', 'name': 'N. Heess'}, {'authorId': '1968210', 'name': 'Tom Erez'}, {'authorId': '2109481', 'name': 'Yuval Tassa'}, {'authorId': '145824029', 'name': 'David Silver'}, {'authorId': '1688276', 'name': 'Daan Wierstra'}]","We adapt the ideas underlying the success of Deep Q-Learning to the continuous action domain. We present an actor-critic, model-free algorithm based on the deterministic policy gradient that can operate over continuous action spaces. Using the same learning algorithm, network architecture and hyper-parameters, our algorithm robustly solves more than 20 simulated physics tasks, including classic problems such as cartpole swing-up, dexterous manipulation, legged locomotion and car driving. Our algorithm is able to find policies whose performance is competitive with those found by a planning algorithm with full access to the dynamics of the domain and its derivatives. We further demonstrate that for many of the tasks the algorithm can learn policies end-to-end: directly from raw pixel inputs."
0448d943ec0aef4643c7dd56926d93e64eb43693,"{'ArXiv': '1511.06394', 'MAG': '2963248464', 'DBLP': 'journals/corr/HenaffS15', 'CorpusId': 2208884}",Geodesics of learned representations,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.06394, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2856712', 'name': 'Olivier J. Hénaff'}, {'authorId': '1689350', 'name': 'Eero P. Simoncelli'}]","We develop a new method for visualizing and refining the invariances of learned representations. Specifically, we test for a general form of invariance, linearization, in which the action of a transformation is confined to a low-dimensional subspace. Given two reference images (typically, differing by some transformation), we synthesize a sequence of images lying on a path between them that is of minimal length in the space of the representation (a ""representational geodesic""). If the transformation relating the two reference images is linearized by the representation, this sequence should follow the gradual evolution of this transformation. We use this method to assess the invariance properties of a state-of-the-art image classification network and find that geodesics generated for image pairs differing by translation, rotation, and dilation do not evolve according to their associated transformations. Our method also suggests a remedy for these failures, and following this prescription, we show that the modified representation is able to linearize a variety of geometric image transformations."
04e3c20a738e2f922574b0a66483a37100187563,"{'MAG': '2951299846', 'DBLP': 'journals/corr/TianZ15', 'ArXiv': '1511.06410', 'CorpusId': 16305497}",Better Computer Go Player with Neural Network and Long-term Prediction,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.06410, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '39402399', 'name': 'Yuandong Tian'}, {'authorId': '2153092619', 'name': 'Yan Zhu'}]","Competing with top human players in the ancient game of Go has been a long-term goal of artificial intelligence. Go's high branching factor makes traditional search techniques ineffective, even on leading-edge hardware, and Go's evaluation function could change drastically with one stone change. Recent works [Maddison et al. (2015); Clark & Storkey (2015)] show that search is not strictly necessary for machine Go players. A pure pattern-matching approach, based on a Deep Convolutional Neural Network (DCNN) that predicts the next move, can perform as well as Monte Carlo Tree Search (MCTS)-based open source Go engines such as Pachi [Baudis & Gailly (2012)] if its search budget is limited. We extend this idea in our bot named darkforest, which relies on a DCNN designed for long-term predictions. Darkforest substantially improves the win rate for pattern-matching approaches against MCTS-based approaches, even with looser search budgets. Against human players, the newest versions, darkfores2, achieve a stable 3d level on KGS Go Server as a ranked bot, a substantial improvement upon the estimated 4k-5k ranks for DCNN reported in Clark & Storkey (2015) based on games against other machine players. Adding MCTS to darkfores2 creates a much stronger player named darkfmcts3: with 5000 rollouts, it beats Pachi with 10k rollouts in all 250 games; with 75k rollouts it achieves a stable 5d level in KGS server, on par with state-of-the-art Go AIs (e.g., Zen, DolBaram, CrazyStone) except for AlphaGo [Silver et al. (2016)]; with 110k rollouts, it won the 3rd place in January KGS Go Tournament."
05411abaae2c9b39e0b28ff064245060c8c7d60e,"{'DBLP': 'conf/iclr/2015w', 'CorpusId': 85532857}","3rd International Conference on Learning Representations, ICLR 2015, San Diego, CA, USA, May 7-9, 2015, Workshop Track Proceedings",International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://iclr.cc/archive/www/doku.php%3Fid=iclr2015:accepted-main.html, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",[],
0875fc92cce33df5cf7df169590dbf0ca00d2652,"{'DBLP': 'journals/corr/MansimovPBS15', 'MAG': '2952033389', 'ArXiv': '1511.02793', 'CorpusId': 9996719}",Generating Images from Captions with Attention,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.02793, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2711409', 'name': 'Elman Mansimov'}, {'authorId': '3166516', 'name': 'Emilio Parisotto'}, {'authorId': '2503659', 'name': 'Jimmy Ba'}, {'authorId': '145124475', 'name': 'R. Salakhutdinov'}]","Motivated by the recent progress in generative models, we introduce a model that generates images from natural language descriptions. The proposed model iteratively draws patches on a canvas, while attending to the relevant words in the description. After training on Microsoft COCO, we compare our model with several baseline generative models on image generation and retrieval tasks. We demonstrate that our model produces higher quality samples than other approaches and generates images with novel scene compositions corresponding to previously unseen captions in the dataset."
0e8e35d2cb73e48420d64fc661ff1386904c5cc9,"{'MAG': '2949387296', 'ArXiv': '1511.06606', 'DBLP': 'journals/corr/PaskovMH15', 'CorpusId': 825469}",Data Representation and Compression Using Linear-Programming Approximations,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.06606, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2624689', 'name': 'Hristo S. Paskov'}, {'authorId': '2248542272', 'name': 'John C. Mitchell'}, {'authorId': '1784682', 'name': 'T. Hastie'}]","We propose `Dracula', a new framework for unsupervised feature selection from sequential data such as text. Dracula learns a dictionary of $n$-grams that efficiently compresses a given corpus and recursively compresses its own dictionary; in effect, Dracula is a `deep' extension of Compressive Feature Learning. It requires solving a binary linear program that may be relaxed to a linear program. Both problems exhibit considerable structure, their solution paths are well behaved, and we identify parameters which control the depth and diversity of the dictionary. We also discuss how to derive features from the compressed documents and show that while certain unregularized linear models are invariant to the structure of the compressed dictionary, this structure may be used to regularize learning. Experiments are presented that demonstrate the efficacy of Dracula's features."
12a5b7190b981bf478b4c9c04d3c0d41f13b9023,"{'MAG': '2962819663', 'ArXiv': '1511.06909', 'DBLP': 'journals/corr/JiVSAD15', 'CorpusId': 2922805}",BlackOut: Speeding up Recurrent Neural Network Language Models With Very Large Vocabularies,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.06909, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '144576567', 'name': 'Shihao Ji'}, {'authorId': '145713876', 'name': 'S. Vishwanathan'}, {'authorId': '143758120', 'name': 'N. Satish'}, {'authorId': '2887065', 'name': 'Michael J. Anderson'}, {'authorId': '145126868', 'name': 'P. Dubey'}]","We propose BlackOut, an approximation algorithm to efficiently train massive recurrent neural network language models (RNNLMs) with million word vocabularies. BlackOut is motivated by using a discriminative loss, and we describe a new sampling strategy which significantly reduces computation while improving stability, sample efficiency, and rate of convergence. One way to understand BlackOut is to view it as an extension of the DropOut strategy to the output layer, wherein we use a discriminative training loss and a weighted sampling scheme. We also establish close connections between BlackOut, importance sampling, and noise contrastive estimation (NCE). Our experiments, on the recently released one billion word language modeling benchmark, demonstrate scalability and accuracy of BlackOut; we outperform the state-of-the art, and achieve the lowest perplexity scores on this dataset. Moreover, unlike other established methods which typically require GPUs or CPU clusters, we show that a carefully implemented version of BlackOut requires only 1-10 days on a single machine to train a RNNLM with a million word vocabulary and billions of parameters on one billion words. Although we describe BlackOut in the context of RNNLM training, it can be used to any networks with large softmax output layers."
14d792772da62654f5c568153222ae1523659b96,"{'MAG': '2963183706', 'DBLP': 'journals/corr/Kokkinos15', 'CorpusId': 14769292}",Surpassing Humans in Boundary Detection using Deep Learning,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://arxiv.org/pdf/1511.07386v1.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2010660', 'name': 'Iasonas Kokkinos'}]",
16cb6876666f3a7b56a636c1d85ad00bd0d98bf3,"{'DBLP': 'journals/corr/ChenGS15', 'MAG': '2963628712', 'ArXiv': '1511.05641', 'CorpusId': 6702706}",Net2Net: Accelerating Learning via Knowledge Transfer,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.05641, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1913774', 'name': 'Tianqi Chen'}, {'authorId': '153440022', 'name': 'I. Goodfellow'}, {'authorId': '1789737', 'name': 'Jonathon Shlens'}]","We introduce techniques for rapidly transferring the information stored in one neural net into another neural net. The main purpose is to accelerate the training of a significantly larger neural net. During real-world workflows, one often trains very many different neural networks during the experimentation and design process. This is a wasteful process in which each new model is trained from scratch. Our Net2Net technique accelerates the experimentation process by instantaneously transferring the knowledge from a previous network to each new deeper or wider network. Our techniques are based on the concept of function-preserving transformations between neural network specifications. This differs from previous approaches to pre-training that altered the function represented by a neural net when adding layers to it. Using our knowledge transfer mechanism to add depth to Inception modules, we demonstrate a new state of the art accuracy rating on the ImageNet dataset."
17fa1c2a24ba8f731c8b21f1244463bc4b465681,"{'MAG': '2949900324', 'DBLP': 'journals/corr/MathieuCL15', 'ArXiv': '1511.05440', 'CorpusId': 205514}",Deep multi-scale video prediction beyond mean square error,International Conference on Learning Representations,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1511.05440, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '143949035', 'name': 'Michaël Mathieu'}, {'authorId': '2341378', 'name': 'C. Couprie'}, {'authorId': '1688882', 'name': 'Yann LeCun'}]","Learning to predict future images from a video sequence involves the construction of an internal representation that models the image evolution accurately, and therefore, to some degree, its content and dynamics. This is why pixel-space video prediction may be viewed as a promising avenue for unsupervised feature learning. In addition, while optical flow has been a very studied problem in computer vision for a long time, future frame prediction is rarely approached. Still, many vision applications could benefit from the knowledge of the next frames of videos, that does not require the complexity of tracking every pixel trajectories. In this work, we train a convolutional network to generate future frames given an input sequence. To deal with the inherently blurry predictions obtained from the standard Mean Squared Error (MSE) loss function, we propose three different and complementary feature learning strategies: a multi-scale architecture, an adversarial training method, and an image gradient difference loss function. We compare our predictions to different published results based on recurrent neural networks on the UCF101 dataset"
