paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
004324ec10837f51966128b73c3d643e73daad89,"{'DBLP': 'conf/cscw/VermaRMJD13', 'MAG': '2013861431', 'DOI': '10.1145/2441776.2441855', 'CorpusId': 14863345}",Complementarity of input devices to achieve knowledge sharing in meetings,Conference on Computer Supported Cooperative Work,2013,"{'url': 'https://infoscience.epfl.ch/record/181954/files/https___precisionconference.com_%7Ecscw13a_getFile_filefinal_259_paper259.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441855?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441855, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '3230765', 'name': 'Himanshu Verma'}, {'authorId': '37814857', 'name': 'Flaviu Roman'}, {'authorId': '2885610', 'name': 'Silvia Magrelli'}, {'authorId': '1725030', 'name': 'Patrick Jermann'}, {'authorId': '1799133', 'name': 'P. Dillenbourg'}]",
00a67f01ccf6cf0fbdc712e777c70a82186c003d,"{'MAG': '2054957928', 'DBLP': 'conf/cscw/BalesL13', 'DOI': '10.1145/2441776.2441905', 'CorpusId': 8066961}",Supporting a sense of connectedness: meaningful things in the lives of new university students,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441905?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441905, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '145499200', 'name': 'Elizabeth S. Bales'}, {'authorId': '2020484', 'name': 'Siân E. Lindley'}]",
01b6d1cc4f6606b490f07d0bb366ce3f29cfc900,"{'DBLP': 'conf/cscw/GopalakrishnanHB13', 'MAG': '1996233601', 'DOI': '10.1145/2441776.2441815', 'CorpusId': 15493645}",Voluntary turnover in a distributed work setting: an examination of the role of spatial propinquity and role similarity in project affiliation networks,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441815?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441815, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '48730784', 'name': 'Gopakumar Gopalakrishnan'}, {'authorId': '2797135', 'name': 'Daniel S. Halgin'}, {'authorId': '1764308', 'name': 'S. Borgatti'}]",
022610b8bc641a9e9e9137e8373092fdeffdc1e4,"{'DBLP': 'conf/cscw/LamN13', 'MAG': '2047027925', 'DOI': '10.1145/2441955.2442000', 'CorpusId': 19014690}",Explorations of geocaching in the virtual world of second life,Conference on Computer Supported Cooperative Work,2013,"{'url': 'http://clab.iat.sfu.ca/pubs/LamSecondLifeGeocaching.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441955.2442000?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441955.2442000, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2056336149', 'name': 'C. Lam'}, {'authorId': '1688400', 'name': 'Carman Neustaedter'}]",
023bcaab92adb5a06172266415a6bfdaa816e65b,"{'DBLP': 'conf/cscw/ParkPC13', 'MAG': '2041830314', 'DOI': '10.1145/2441776.2441786', 'CorpusId': 18395547}",Local-universality: designing EMR to support localized informal documentation practices,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441786?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441786, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '69373883', 'name': 'S. Park'}, {'authorId': '49680292', 'name': 'Kathleen H. Pine'}, {'authorId': '4589162', 'name': 'Yunan Chen'}]",
02d5380d2fb7a81019b124b079306cc5cd3794d3,"{'DBLP': 'conf/cscw/MarlowDH13', 'MAG': '2110499955', 'DOI': '10.1145/2441776.2441792', 'CorpusId': 11432865}",Impression formation in online peer production: activity traces and personal profiles in github,Conference on Computer Supported Cooperative Work,2013,"{'url': 'https://figshare.com/articles/thesis/Impression_formation_in_online_peer_production/6719954', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441792?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441792, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '144841404', 'name': 'Jennifer Marlow'}, {'authorId': '1784365', 'name': 'Laura A. Dabbish'}, {'authorId': '1705550', 'name': 'J. Herbsleb'}]","In this paper we describe a qualitative investigation of impression formation in an online distributed software development community with social media functionality. We find that users in this setting seek out additional information about each other to explore the project space, inform future interactions, and understand the potential future value of a new person. They form impressions around other users' expertise based on history of activity across projects, and successful collaborations with key high status projects in the community. These impressions influence their receptivity to strangers' work contributions."
02f7b6ed7fc5ab34fba888844f386e22ba24b7cb,"{'MAG': '2162110163', 'DBLP': 'conf/cscw/LinF13', 'DOI': '10.1145/2441776.2441927', 'CorpusId': 14957940}",Opportunities via extended networks for teens' informal learning,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441927?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441927, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '39982644', 'name': 'Peyina Lin'}, {'authorId': '1688335', 'name': 'S. Farnham'}]",
03eab8961fa656539f16372f2379194e47741a34,"{'DBLP': 'conf/cscw/ChengKK13', 'MAG': '1980926885', 'DOI': '10.1145/2441955.2441987', 'CorpusId': 32459972}",Tools for predicting drop-off in large online classes,Conference on Computer Supported Cooperative Work,2013,"{'url': 'http://hci.stanford.edu/publications/2013/social-commitment.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441955.2441987?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441955.2441987, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '144500753', 'name': 'Justin Cheng'}, {'authorId': '145665851', 'name': 'Chinmay Kulkarni'}, {'authorId': '21520403', 'name': 'S. Klemmer'}]","This paper describes two diagnostic tools to predict students are at risk of dropping out from an online class. While thousands of students have been attracted to large online classes, keeping them motivated has been challenging. Experiments on a large, online HCI class suggest that the tools these paper introduces can help identify students who will not complete assignments, with an F1 score of 0.46 and 0.73 three days before the assignment due date."
03fde29cddbcb62b140a8101af196e49ace558d7,"{'MAG': '2254863245', 'CorpusId': 57314836}",Detecting user's interests based on the accuracy of collaborative tagging information,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://oatao.univ-toulouse.fr/12678/1/mezgahani_12678.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1769627', 'name': 'M. Mezghani'}, {'authorId': '1761667', 'name': 'A. Péninou'}, {'authorId': '1802706', 'name': 'C. Zayani'}, {'authorId': '1784204', 'name': 'Ikram Amous'}, {'authorId': '1804438', 'name': 'F. Sèdes'}]",
059d74e17f096abb7750cfef066135d377da62b8,"{'DBLP': 'conf/cscw/LiuSPT13', 'MAG': '2066324214', 'DOI': '10.1145/2441955.2442003', 'CorpusId': 629843}",YPhone: applying generation y interactions into an office context,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441955.2442003?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441955.2442003, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2157220668', 'name': 'Wei Liu'}, {'authorId': '1793416', 'name': 'P. Stappers'}, {'authorId': '1705117', 'name': 'Gert Pasman'}, {'authorId': '1404191034', 'name': 'Jenneke Taal-Fokker'}]",
0618e2b8ffb2e47be111429f94941aa92114da6a,"{'MAG': '2062316448', 'DBLP': 'conf/cscw/BietzPL13', 'DOI': '10.1145/2441776.2441950', 'CorpusId': 14765122}",The work of developing cyberinfrastructure middleware projects,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441776.2441950?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441776.2441950, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1791654', 'name': 'Matthew J. Bietz'}, {'authorId': '30928095', 'name': 'Drew Paine'}, {'authorId': '2109447929', 'name': 'Charlotte P. Lee'}]",
075bc40bc7ffb241f0afe8b41d25488842fce5a8,"{'DBLP': 'conf/cscw/GrothS13', 'MAG': '2092846593', 'DOI': '10.1145/2441955.2441992', 'CorpusId': 14087530}",Coordination in highly-specialized care networks,Conference on Computer Supported Cooperative Work,2013,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2441955.2441992?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2441955.2441992, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '145135454', 'name': 'K. Groth'}, {'authorId': '2196908', 'name': 'J. Scholl'}]",
