paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
017f36104928310ce927c6f9b9d53f9be778baa1,"{'MAG': '2286338081', 'DOI': '10.1609/icwsm.v7i5.14485', 'CorpusId': 62310482}",The Limited Usefulness of Social Media and Digital Trace Data for Urban Social Research,Proceedings of the International AAAI Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14485/14334', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i5.14485?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i5.14485, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '40394250', 'name': 'R. Goodspeed'}]","
 
 Drawing on the literature on social science methodology, this paper argues the potential research contributions from studies using social media data are limited. These data sources are conceptualized as unobtrusive measures, a longstanding category of information for social research. Although useful in some respects, digital unobtrusive measures are limited by their content poverty, focus on espoused theory, and positivist assumptions about social reality. To conclude, the paper describes the limitations of all forms of social research, and the need for mixed methods and action research.
 
"
038fbc59b0729f01d379253d151d542ba1fdb033,"{'MAG': '2950070136', 'DBLP': 'journals/corr/abs-1304-1567', 'ArXiv': '1304.1567', 'DOI': '10.1609/icwsm.v7i1.14433', 'CorpusId': 15085435}",Blind Men and the Elephant: Detecting Evolving Groups in Social News,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14433/14282', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1304.1567, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1795611', 'name': 'Roja Bandari'}, {'authorId': '2907159', 'name': 'H. Rahmandad'}, {'authorId': '1686063', 'name': 'V. Roychowdhury'}]","
 
 We propose an automated and unsupervised methodology for a novel summarization of group behavior based on content preference. We show that graph theoretical community evolution (based on similarity of user preference for content) is effective in indexing these dynamics. Combined with text analysis that targets automatically-identified representative content for each community, our method produces a novel multi-layered representation of evolving group behavior. We demonstrate this methodology in the context of political discourse on a social news site with data that spans more than four years and find coexisting political leanings over extended periods and a disruptive external event that lead to a significant reorganization of existing patterns. Finally, where there exists no ground truth, we propose a new evaluation approach by using entropy measures as evidence of coherence along the evolution path of these groups. This methodology is valuable to designers and managers of online forums in need of granular analytics of user activity, as well as to researchers in social and political sciences who wish to extend their inquiries to large-scale data available on the web.
 
"
039c32e41d5f583b737decb2e269ab6cb840c1e5,"{'MAG': '90853004', 'DBLP': 'conf/icwsm/DowAF13', 'DOI': '10.1609/icwsm.v7i1.14431', 'CorpusId': 2611539}",The Anatomy of Large Facebook Cascades,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14431/14280', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14431?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14431, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2095414454', 'name': 'P. A. Dow'}, {'authorId': '1778398', 'name': 'Lada A. Adamic'}, {'authorId': '34760887', 'name': 'Adrien Friggeri'}]","
 
 When users post photos on Facebook, they have the option of allowing their friends, followers, or anyone at all to subsequently reshare the photo. A portion of the billions of photos posted to Facebook generates cascades of reshares, enabling many additional users to see, like, comment, and reshare the photos. In this paper we present characteristics of such cascades in aggregate, finding that a small fraction of photos account for a significant proportion of reshare activity and generate cascades of non-trivial size and depth. We also show that the true influence chains in such cascades can be much deeper than what is visible through direct attribution. To illuminate how large cascades can form, we study the diffusion trees of two widely distributed photos: one posted on President Barack Obama’s page following his reelection victory, and another posted by an individual Facebook user hoping to garner enough likes for a cause. We show that the two cascades, despite achieving comparable total sizes, are markedly different in their time evolution, reshare depth distribution, predictability of subcascade sizes, and the demographics of users who propagate them. The findings suggest not only that cascades can achieve considerable size but that they can do so in distinct ways.
 
"
04d7370bea4dc5f7369a1dd7bff177529026a439,"{'MAG': '2267760512', 'DBLP': 'conf/icwsm/TsurLR13', 'DOI': '10.1609/icwsm.v7i1.14420', 'CorpusId': 14978000}",Efficient Clustering of Short Messages into General Domains,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14420/14269', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14420?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14420, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1842598', 'name': 'Oren Tsur'}, {'authorId': '40130009', 'name': 'Adi Littman'}, {'authorId': '145009917', 'name': 'A. Rappoport'}]","
 
 The ever increasing activity in social networks is mainly manifested by a growing stream of status updating or microblogging. The massive stream of updates emphasizes the need for accurate and efficient clustering of short messages on a large scale. Applying traditional clustering techniques is both inaccurate and inefficient due to sparseness. This paper presents an accurate and efficient algorithm for clustering Twitter tweets. We break the clustering task into two distinctive tasks/stages: (1) batch clustering of user annotated data, and (2) online clustering of a stream of tweets. In the first stage we rely on the habit of `tagging', common in social media streams (e.g. hashtags), thus the algorithm can bootstrap on the tags for clustering of a large pool of hashtagged tweets. The stable clusters achieved in the first stage lend themselves for online clustering of a stream of (mostly) tagless messages.We evaluate our results against gold-standard classification and validate the results by employing multiple clusteringevaluation measures (information theoretic, paired, F and greedy). We compare our algorithm to a number of otherclustering algorithms and various types of feature sets. Results show that the algorithm presented is both accurate andefficient and can be easily used for large scale clustering of sparse messages as the heavy lifting is achieved ona sublinear number of documents.
 
"
0e89127466095521ab3a28e99d46786ccf5b9074,"{'MAG': '70484454', 'DBLP': 'conf/icwsm/WongTSC13', 'DOI': '10.1609/icwsm.v7i1.14422', 'CorpusId': 986317}",Quantifying Political Leaning from Tweets and Retweets,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14422/14271', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14422?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14422, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '38627166', 'name': 'F. M. F. Wong'}, {'authorId': '1693250', 'name': 'C. Tan'}, {'authorId': '1687150', 'name': 'S. Sen'}, {'authorId': '116491218', 'name': 'M. Chiang'}]","
 
 Media outlets and pundits have been quick to embrace online social networks to disseminate their own opinions. But pundits’ opinions and news coverage are often marked by a clear political bias, as widely evidenced during the fiercely contested2012 U.S. presidential elections. Given the wide availability of such data from sites like Twitter, a natural question is whether we can quantify the political leanings of media outlets using OSN data. In this work, by drawing a correspondence between tweeting and retweeting behavior, we formulate political leaning estimation as an ill-posed linear inverse problem. The result is a simple and scalable approach that does not require explicit knowledge of the network topology. We evaluate our method with a dataset of 119 million election-related tweets collected from April to November, and use it to study the political leaning of prominent tweeters and media sources.
 
"
15735eae587a1cf1dc09ddd87d8abd3c1e1a869a,"{'MAG': '2192712876', 'DBLP': 'conf/icwsm/YanoYS13', 'DOI': '10.1609/icwsm.v7i1.14455', 'CorpusId': 2467348}",A Penny for Your Tweets: Campaign Contributions and Capitol Hill Microblogs,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14455/14304', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14455?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14455, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '40599545', 'name': 'T. Yano'}, {'authorId': '1755465', 'name': 'Dani Yogatama'}, {'authorId': '144365875', 'name': 'Noah A. Smith'}]","
 
 Who influences a politician’s public statements? In this paper, we explore one plausible explanation: that financial incentives from campaign contributors affect what politicians say. Based on this idea, we design text-driven models  for campaign contribution profile prediction. Using a large corpus of public microblog messages by members of the U.S. Congress, we find evidence for such an association, at the level of contributing industries. We find complementary strengths in a simple model (which has better predictive accuracy) and a more complex model (which gives a more intuitive, human-interpretable explanation). 
 
"
1a5a55958f55523393574bb0c5a0fe9b610e06b2,"{'MAG': '2224752463', 'DBLP': 'conf/icwsm/X13a', 'DOI': '10.1609/icwsm.v7i1.14372', 'CorpusId': 40546703}",ICWSM 2013 Sponsors,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14372/14221', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14372?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14372, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '3528206', 'name': 'Emre Kıcıman'}]","
 
 List of sponsors of the ICWSM 2013 conference.
 
"
1a8ba03c1b9f56506d040055ed2c4899e061d26e,"{'MAG': '1557279363', 'DBLP': 'conf/icwsm/ZarroHF13', 'DOI': '10.1609/icwsm.v7i1.14418', 'CorpusId': 18345244}",Wedding Dresses and Wanted Criminals: Pinterest.com as an Infrastructure for Repository Building,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14418/14267', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14418?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14418, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2272822', 'name': 'Michael A. Zarro'}, {'authorId': '144100483', 'name': 'Catherine Hall'}, {'authorId': '35751319', 'name': 'Andrea Forte'}]","
 
 We present findings from a qualitative study of activity on Pinterest.com, in which we investigated professional and personal uses of the site using interview data and observations of online activity. We find that Pinterest serves as an infrastructure for repository building that supports a wide range of activities including: discovery, collecting, collaborating, and publishing. We discuss these concepts using the language of “boundary objects” from the sociology of science. We suggest that scale is a critical dimension of boundary objects for understanding how people make sense of Pinterest and their diverse goals for using it. Profession- als often attempt to use Pinterest to create repositories that scale to groups, organizations and societies and interface with multiple social worlds whereas personal repositories often have highly localized meanings. Our approach builds on quantitative descriptions of Pinterest to understand how the site fits into a growing ecology of social network sites.
 
"
23e8a32b4839b784ff83f07229fcaea0c4a5fa75,"{'MAG': '2202612343', 'DBLP': 'conf/icwsm/ChangHH13', 'DOI': '10.1609/icwsm.v7i1.14462', 'CorpusId': 16383365}",Detecting Chinese Wish Messages in Social Media: An Empirical Study,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14462/14311', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14462?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14462, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2055485745', 'name': 'G. Chang'}, {'authorId': '1758581', 'name': 'Han-Shen Huang'}, {'authorId': '1717095', 'name': 'Jane Yung-jen Hsu'}]","
 
 People have wishes and sometimes share their wishes in social media, hoping to receive supports or to find partners with the same wishes. By collecting and analyzing those wishes, we may find out not only the trend of common wishes, but also the needs of individuals. This paper presents a preliminary study of Chinese wish detection. We provide analysis on the data from Linkwish, which is a micro social network for wish sharing with users mainly from Taiwan, Hong Kong, and Macao. Then, we use SVM with various types of features to classify these messages as wish or not. Our experimental results show that some features can achieve average areas under precision-recall curves higher than 0:95 in 10-fold cross validation.
 
"
27888b662d2dcc394fbf5fcac92bb72ebad6abe4,"{'MAG': '2188749573', 'DBLP': 'conf/icwsm/BurgessMAC13', 'DOI': '10.1609/icwsm.v7i1.14424', 'CorpusId': 55391}",Leveraging Noisy Lists for Social Feed Ranking,International Conference on Web and Social Media,2013,"{'url': 'https://ojs.aaai.org/index.php/ICWSM/article/download/14424/14273', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1609/icwsm.v7i1.14424?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1609/icwsm.v7i1.14424, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '144860201', 'name': 'M. Burgess'}, {'authorId': '39851038', 'name': 'A. Mazzia'}, {'authorId': '2630700', 'name': 'Eytan Adar'}, {'authorId': '1725561', 'name': 'Michael J. Cafarella'}]","
 
 Active users of social networks are subjected to extreme information overload, as they tend to follow hundreds (or even thousands of other users). Aggregated social feeds on sites like Twitter are insufficient, showing superfluous content and not allowing users to separate their topics of interest or place a priority on the content being pushed to them by their “friends.” The major social network platforms have begun to implement various features to help users organize their feeds, but these solutions require significant human effort to function properly. In practice, the burden is so high that most users do not adopt these features. We propose a system that seeks to help users find more relevant content on their feeds, but does not require explicit user input. Our system, BUTTERWORTH, automatically generates a set of “rankers” by identifying sub-communities of the user’s social network and the common content they produce. These rankers are presented using human-readable keywords and allow users to rank their feed by specific topics. We achieve an average top-10 precision of 78%, as compared to a baseline of 45%, for automatically generated topics.
 
"
