paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
01fc62d10db128d12020c770774d7c9f3268e51d,"{'DBLP': 'conf/nips/StockerS07', 'MAG': '2098378005', 'CorpusId': 547391, 'PubMed': '25328364'}",A Bayesian Model of Conditioned Perception,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.cns.nyu.edu/pub/eero/stocker07a.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2100708', 'name': 'A. Stocker'}, {'authorId': '1689350', 'name': 'Eero P. Simoncelli'}]",
0204214a25cc87c8935bd09017126f0e7d7ec852,"{'DBLP': 'conf/nips/BerkesTS07', 'MAG': '2170092788', 'CorpusId': 8316244}",On Sparsity and Overcompleteness in Image Models,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.gatsby.ucl.ac.uk/~turner/PublicTalks/ENSandBudapest/Budapest.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '3245558', 'name': 'P. Berkes'}, {'authorId': '145369890', 'name': 'Richard E. Turner'}, {'authorId': '2283363', 'name': 'M. Sahani'}]",
04b7d1ab94d7d1af0e3996b22ea0cd05c44b6c0b,"{'MAG': '2112042807', 'DBLP': 'conf/nips/Bouchard-CoteLGK07', 'CorpusId': 2972845}",A Probabilistic Approach to Language Change,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/3196-a-probabilistic-approach-to-language-change.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1398531195', 'name': 'A. Bouchard-Côté'}, {'authorId': '2075292388', 'name': 'P. Liang'}, {'authorId': '1799860', 'name': 'T. Griffiths'}, {'authorId': '38666915', 'name': 'D. Klein'}]",
04daa345b610b4998c480c8ad6a87dbfc443ebf6,"{'MAG': '2143756966', 'DBLP': 'conf/nips/HuangGG07', 'CorpusId': 6110355}",Efficient Inference for Distributions on Permutations,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://graphics.stanford.edu/projects/lgl/papers/hgg-eidp-07/hgg-eidp-07.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2124972354', 'name': 'Jonathan Huang'}, {'authorId': '1730156', 'name': 'Carlos Guestrin'}, {'authorId': '2231847421', 'name': 'L. Guibas'}]",
0502223d9665fa1aefc612998f08044241612489,"{'MAG': '2122515188', 'DBLP': 'conf/nips/SinhaB07', 'CorpusId': 1303586}",The Value of Labeled and Unlabeled Examples when the Model is Imperfect,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.cse.ohio-state.edu/~mbelkin/papers/VLUE_NIPS_07.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '40523939', 'name': 'Kaushik Sinha'}, {'authorId': '145520115', 'name': 'Mikhail Belkin'}]",
0596dfe3c8176b41a0ba468101119926a1396d1c,"{'MAG': '1579090167', 'DBLP': 'conf/nips/ErvenGR07', 'CorpusId': 11216627}",Catching Up Faster in Bayesian Model Selection and Model Averaging,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://homepages.cwi.nl/~pdg/ftp/nips07prel.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1775951', 'name': 'T. Erven'}, {'authorId': '144729640', 'name': 'P. Grünwald'}, {'authorId': '2542522', 'name': 'S. D. Rooij'}]",
05fcf42746e4d19fe7e91f21a59750f884e0f3e1,"{'DBLP': 'conf/nips/SridharanPAB07', 'MAG': '2131033938', 'CorpusId': 17513507}",An in-silico Neural Model of Dynamic Routing through Neuronal Coherence,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/3273-an-in-silico-neural-model-of-dynamic-routing-through-neuronal-coherence.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2570374', 'name': 'D. Sridharan'}, {'authorId': '2080469868', 'name': 'Brian Percival'}, {'authorId': '2100344', 'name': 'J. Arthur'}, {'authorId': '1701564', 'name': 'K. Boahen'}]",
068972f4e7475d83c0ef396ebcdd91ec50b8caa8,"{'DBLP': 'conf/nips/JungS07', 'MAG': '2108553206', 'CorpusId': 12967054}",Local Algorithms for Approximate Inference in Minor-Excluded Graphs,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://web.mit.edu/~kmjung/Public/NIPS2007-final-all.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1731707', 'name': 'Kyomin Jung'}, {'authorId': '145081804', 'name': 'Devavrat Shah'}]",
06c418efa0ab00a50b9e772bbefe39cdc0453605,"{'ArXiv': '0807.2983', 'DBLP': 'journals/corr/abs-0807-2983', 'MAG': '2951992662', 'CorpusId': 14290916}","On Probability Distributions for Trees: Representations, Inference and Learning",Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/0807.2983, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '145918972', 'name': 'François Denis'}, {'authorId': '1749327', 'name': 'Amaury Habrard'}, {'authorId': '1741371', 'name': 'Rémi Gilleron'}, {'authorId': '144640325', 'name': 'M. Tommasi'}, {'authorId': '40535157', 'name': 'Édouard Gilbert'}]","We study probability distributions over free algebras of trees. Probability distributions can be seen as particular (formal power) tree series [Berstel et al 82, Esik et al 03], i.e. mappings from trees to a semiring K . A widely studied class of tree series is the class of rational (or recognizable) tree series which can be defined either in an algebraic way or by means of multiplicity tree automata. We argue that the algebraic representation is very convenient to model probability distributions over a free algebra of trees. First, as in the string case, the algebraic representation allows to design learning algorithms for the whole class of probability distributions defined by rational tree series. Note that learning algorithms for rational tree series correspond to learning algorithms for weighted tree automata where both the structure and the weights are learned. Second, the algebraic representation can be easily extended to deal with unranked trees (like XML trees where a symbol may have an unbounded number of children). Both properties are particularly relevant for applications: nondeterministic automata are required for the inference problem to be relevant (recall that Hidden Markov Models are equivalent to nondeterministic string automata); nowadays applications for Web Information Extraction, Web Services and document processing consider unranked trees."
0797f35eeda0dd05342eabd3fc615ff8315a790a,"{'MAG': '2134232723', 'DBLP': 'conf/nips/BlumJKDBB07', 'CorpusId': 58658}",Feature Selection Methods for Improving Protein Structure Prediction with Rosetta,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.cs.berkeley.edu/~jordan/papers/blum-etal-nips07.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '115906426', 'name': 'B. Blum'}, {'authorId': '1694621', 'name': 'Michael I. Jordan'}, {'authorId': '1409917275', 'name': 'David E. Kim'}, {'authorId': '144120731', 'name': 'Rhiju Das'}, {'authorId': '145663608', 'name': 'P. Bradley'}, {'authorId': '2241617405', 'name': 'D. Baker'}]",
07cd685010beac86d45a53f1ff4c72072862b85f,"{'MAG': '2149247444', 'DBLP': 'conf/nips/HarchaouiL07', 'CorpusId': 9169584}",Catching Change-points with Lasso,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://machinelearning.wustl.edu/mlpapers/paper_files/NIPS2007_700.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1753355', 'name': 'Z. Harchaoui'}, {'authorId': '1388787470', 'name': 'C. Lévy-Leduc'}]",
08cbed1690fb778b06343450ebe4f33057d5742a,"{'DBLP': 'conf/nips/TeoGRS07', 'MAG': '2142992973', 'CorpusId': 1421864}",Convex Learning with Invariances,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/3218-convex-learning-with-invariances, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '37077406', 'name': 'C. Teo'}, {'authorId': '1786843', 'name': 'A. Globerson'}, {'authorId': '9330607', 'name': 'S. Roweis'}, {'authorId': '46234526', 'name': 'Alex Smola'}]",
096a84ec675bf010c85c28fddab3919f2c55f8b5,"{'MAG': '2108430336', 'DBLP': 'conf/nips/KumarBH07', 'CorpusId': 6491350}",A Randomized Algorithm for Large Scale Support Vector Learning,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://drona.csa.iisc.ernet.in/~chiru/papers/krichiram_nips_07.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2401083895', 'name': 'Krishnan Kumar'}, {'authorId': '145880755', 'name': 'C. Bhattacharyya'}, {'authorId': '145250487', 'name': 'R. Hariharan'}]",
0ba7dd9f0d3bb65f6676a8a99516f3e65129fa49,"{'DBLP': 'conf/nips/WeimerKLS07', 'MAG': '2119384858', 'CorpusId': 263888286}",COFI RANK - Maximum Margin Matrix Factorization for Collaborative Ranking,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://atlas.tk.informatik.tu-darmstadt.de/Publications/2008/NIPS2007_0612.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2257192544', 'name': 'Markus Weimer'}, {'authorId': '2257295049', 'name': 'Alexandros Karatzoglou'}, {'authorId': '2252133135', 'name': 'Quoc V. Le'}, {'authorId': '2250974577', 'name': 'Alexander J. Smola'}]",
0c6da4e6f074950f6470f2fdc609b89bf021df2c,"{'DBLP': 'conf/nips/ZhaoX07', 'MAG': '2116229791', 'CorpusId': 7112059}","HM-BiTAM: Bilingual Topic Exploration, Word Alignment, and Translation",Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/3365-hm-bitam-bilingual-topic-exploration-word-alignment-and-translation.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '47705804', 'name': 'B. Zhao'}, {'authorId': '143977260', 'name': 'E. Xing'}]",
0cadb85719d116ff8bd15c1991534518376bb5ad,"{'DBLP': 'conf/nips/NeftciCISD07', 'MAG': '2106164734', 'CorpusId': 238284}",Contraction Properties of VLSI Cooperative Competitive Neural Networks of Spiking Neurons,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/3364-contraction-properties-of-vlsi-cooperative-competitive-neural-networks-of-spiking-neurons, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2288512257', 'name': 'Emre Neftci'}, {'authorId': '1680386', 'name': 'E. Chicca'}, {'authorId': '1721210', 'name': 'G. Indiveri'}, {'authorId': '1740591', 'name': 'J. Slotine'}, {'authorId': '1742758', 'name': 'R. Douglas'}]",
0d86fbca1fbdb7c8e5a10c2d2c5a0ff3e07eea15,"{'MAG': '2885289781', 'DBLP': 'conf/nips/GrettonFTSSS07', 'CorpusId': 10211842}",A Kernel Statistical Test of Independence,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.kyb.mpg.de/fileadmin/user_upload/files/publications/attachments/NIPS2007-Gretton_%5B0%5D.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1708497', 'name': 'A. Gretton'}, {'authorId': '1693668', 'name': 'K. Fukumizu'}, {'authorId': '37077406', 'name': 'C. Teo'}, {'authorId': '2143476916', 'name': 'Le Song'}, {'authorId': '1707625', 'name': 'B. Scholkopf'}, {'authorId': '46234526', 'name': 'Alex Smola'}]",
0dd176cf2b9a0b1c50b5f5df5d6b063c0bec0b2e,"{'MAG': '1767585849', 'CorpusId': 60675587}",Positional Oligomer Importance Matrices,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None}","[{'authorId': '3029782', 'name': 'S. Sonnenburg'}, {'authorId': '2281542', 'name': 'A. Zien'}, {'authorId': '28913430', 'name': 'P. Philips'}, {'authorId': '2414086', 'name': 'G. Rätsch'}]",
10d10df314c1b58f5c83629e73a35185876cd4e2,"{'MAG': '2119595900', 'DBLP': 'conf/nips/BonillaCW07', 'CorpusId': 10790217}",Multi-task Gaussian Process Prediction,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://videolectures.net/site/normal_dl/tag=28445/bark08_williams_mtlwgp_01.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '30561807', 'name': 'Edwin V. Bonilla'}, {'authorId': '1890071', 'name': 'K. M. Chai'}, {'authorId': '145715698', 'name': 'Christopher K. I. Williams'}]",
11511cc23119927f427d6432f25ae2914df13b35,"{'MAG': '2101924749', 'DBLP': 'conf/nips/WalderC07', 'CorpusId': 11556612}",Learning with Transformation Invariant Kernels,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/3215-learning-with-transformation-invariant-kernels, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '3093246', 'name': 'Christian J. Walder'}, {'authorId': '1730609', 'name': 'O. Chapelle'}]",
11a18de755401292af3f07016ac9c069107eb086,"{'MAG': '2949431072', 'ArXiv': '0709.2989', 'DBLP': 'conf/nips/Lecchini-VisintiniLM07', 'CorpusId': 1100699}",Simulated Annealing: Rigorous finite-time guarantees for optimization on continuous domains,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/0709.2989, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1401729481', 'name': 'Andrea Lecchini-Visintini'}, {'authorId': '1681053', 'name': 'J. Lygeros'}, {'authorId': '144123642', 'name': 'J. Maciejowski'}]",Simulated annealing is a popular method for approaching the solution of a global optimization problem. Existing results on its performance apply to discrete combinatorial optimization where the optimization variables can assume only a finite set of possible values. We introduce a new general formulation of simulated annealing which allows one to guarantee finite-time performance in the optimization of functions of continuous variables. The results hold universally for any optimization problem on a bounded domain and establish a connection between simulated annealing and up-to-date theory of convergence of Markov chain Monte Carlo methods on continuous domains. This work is inspired by the concept of finite-time learning with known accuracy and confidence developed in statistical learning theory.
120cc6ada50cb5b109aecbc6bb13200b78cbb313,"{'MAG': '2114744608', 'DBLP': 'conf/nips/ZhuYG07', 'CorpusId': 6142591}",Predictive Matrix-Variate t Models,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://books.nips.cc/papers/files/nips20/NIPS2007_0896.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1682028', 'name': 'Shenghuo Zhu'}, {'authorId': '144782042', 'name': 'Kai Yu'}, {'authorId': '144768792', 'name': 'Yihong Gong'}]",
127c40179b153eda64810324ea4b3fe2469fdf83,"{'MAG': '70471399', 'CorpusId': 13980877}",What/when causal expectation modelling in monophonic pitched and percussive audio,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://mtg.upf.edu/files/publications/79ee88-NIPS-2007-ahazan.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1793054', 'name': 'Amaury Hazan'}, {'authorId': '144618719', 'name': 'Paul Brossier'}, {'authorId': '2802885', 'name': 'R. Marxer'}, {'authorId': '123625463', 'name': 'Hendrik Purwins'}]",
1388200babe77fc7b9b8455acdd2726ca2eaecc0,"{'MAG': '2111411013', 'CorpusId': 6029180}",A Generative Model for Rhythms,Neural Information Processing Systems,2007,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://videolectures.net/site/normal_dl/tag=12875/mbc07_paiement_gmr_01.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '39651651', 'name': 'Jean-François Paiement'}, {'authorId': '1751569', 'name': 'Samy Bengio'}, {'authorId': '1802711', 'name': 'Yves Grandvalet'}, {'authorId': '2396681', 'name': 'D. Eck'}]",
